"depdelay";"origin";"dest"
184;"HOU";"MSY"
9;"HOU";"MSY"
19;"HOU";"MSY"
45;"HOU";"MSY"
3;"HOU";"MSY"
18;"HOU";"MSY"
4;"HOU";"PHX"
4;"HOU";"PHX"
49;"HOU";"PHX"
5;"HOU";"SAT"
26;"HOU";"SAT"
8;"HOU";"SAT"
16;"HOU";"SAT"
5;"IAH";"ATL"
100;"IAH";"ATL"
13;"IAH";"ATL"
54;"IAH";"ATL"
10;"IAH";"ATL"
3;"IAH";"ATL"
13;"IAH";"ATL"
132;"IAH";"ATL"
44;"IAH";"ATL"
3;"IAH";"ATL"
163;"IAH";"ATL"
89;"IAH";"ATL"
22;"IAH";"ATL"
121;"IAH";"ATL"
14;"IAH";"ATL"
2;"IAH";"ATL"
12;"IAH";"ATL"
33;"IAH";"ATL"
5;"IAH";"ATL"
6;"IAH";"SAT"
46;"IAH";"SAT"
4;"IAH";"SAT"
6;"IAH";"DFW"
3;"IAH";"DFW"
63;"IAH";"DFW"
17;"IAH";"DFW"
2;"IAH";"DFW"
4;"IAH";"DFW"
1;"IAH";"DFW"
3;"IAH";"DFW"
12;"IAH";"DFW"
2;"IAH";"DFW"
14;"IAH";"DFW"
8;"IAH";"DFW"
18;"IAH";"DFW"
7;"IAH";"DFW"
64;"IAH";"DFW"
75;"IAH";"DFW"
6;"IAH";"DFW"
112;"IAH";"DFW"
26;"IAH";"DFW"
9;"IAH";"DFW"
8;"IAH";"DFW"
12;"IAH";"DFW"
43;"IAH";"DFW"
1;"IAH";"DFW"
26;"IAH";"DFW"
16;"IAH";"DFW"
38;"IAH";"DFW"
2;"IAH";"DFW"
2;"IAH";"DFW"
16;"IAH";"DAL"
32;"IAH";"MSY"
21;"IAH";"MSY"
102;"IAH";"SAT"
7;"IAH";"SAT"
18;"IAH";"SAT"
44;"IAH";"SAT"
20;"IAH";"SAT"
23;"IAH";"SAT"
7;"IAH";"DFW"
22;"IAH";"DFW"
7;"IAH";"DFW"
77;"IAH";"DFW"
27;"IAH";"DFW"
19;"IAH";"ATL"
11;"IAH";"DAL"
26;"IAH";"DAL"
13;"IAH";"DAL"
3;"IAH";"DAL"
2;"IAH";"DAL"
3;"IAH";"DAL"
6;"IAH";"DAL"
7;"IAH";"DAL"
6;"IAH";"ATL"
6;"IAH";"ATL"
7;"IAH";"ATL"
14;"IAH";"ATL"
3;"IAH";"DAL"
10;"IAH";"DAL"
17;"IAH";"DAL"
11;"IAH";"DAL"
6;"IAH";"DAL"
11;"IAH";"DAL"
6;"IAH";"DAL"
1;"IAH";"AUS"
6;"IAH";"AUS"
24;"IAH";"AUS"
30;"IAH";"AUS"
4;"IAH";"AUS"
59;"IAH";"AUS"
7;"IAH";"ATL"
4;"IAH";"DFW"
5;"IAH";"DFW"
24;"IAH";"DFW"
6;"IAH";"DFW"
48;"IAH";"DFW"
10;"IAH";"DFW"
7;"IAH";"DFW"
32;"IAH";"DFW"
1;"IAH";"DFW"
6;"IAH";"ATL"
22;"IAH";"ATL"
22;"IAH";"ATL"
3;"IAH";"DAL"
19;"IAH";"DAL"
27;"IAH";"DAL"
1;"IAH";"DAL"
6;"IAH";"DAL"
73;"IAH";"DAL"
91;"IAH";"DAL"
29;"IAH";"DAL"
19;"IAH";"DAL"
25;"IAH";"DAL"
2;"IAH";"DAL"
2;"IAH";"DAL"
11;"IAH";"DAL"
3;"IAH";"DAL"
2;"IAH";"DAL"
2;"IAH";"DFW"
8;"IAH";"DFW"
20;"IAH";"AUS"
16;"IAH";"ATL"
28;"IAH";"ATL"
3;"IAH";"ATL"
44;"IAH";"PHX"
57;"IAH";"PHX"
2;"IAH";"PHX"
3;"IAH";"PHX"
2;"IAH";"PHX"
76;"IAH";"PHX"
15;"IAH";"PHX"
61;"IAH";"PHX"
2;"IAH";"PHX"
1;"IAH";"PHX"
3;"IAH";"ATL"
161;"IAH";"ATL"
28;"IAH";"ATL"
33;"IAH";"PHX"
25;"IAH";"AUS"
41;"IAH";"AUS"
3;"IAH";"ATL"
4;"IAH";"ATL"
5;"IAH";"ATL"
1;"IAH";"ATL"
159;"IAH";"ATL"
7;"IAH";"AUS"
12;"IAH";"AUS"
54;"IAH";"AUS"
6;"IAH";"AUS"
6;"IAH";"AUS"
6;"IAH";"AUS"
3;"IAH";"AUS"
12;"IAH";"AUS"
8;"IAH";"AUS"
2;"IAH";"DAL"
4;"IAH";"DAL"
1;"IAH";"DAL"
7;"IAH";"DAL"
1;"IAH";"DAL"
3;"IAH";"DAL"
1;"IAH";"ATL"
68;"IAH";"ATL"
69;"IAH";"ATL"
13;"IAH";"PHX"
1;"IAH";"PHX"
66;"IAH";"PHX"
33;"IAH";"PHX"
23;"IAH";"ATL"
1;"IAH";"ATL"
7;"IAH";"ATL"
24;"IAH";"DFW"
23;"IAH";"DFW"
1;"IAH";"DFW"
16;"IAH";"DFW"
29;"IAH";"DFW"
4;"IAH";"DFW"
6;"IAH";"ORD"
72;"IAH";"ORD"
10;"IAH";"ORD"
1;"IAH";"ORD"
8;"IAH";"ORD"
5;"IAH";"DEN"
11;"IAH";"DFW"
2;"IAH";"DFW"
39;"IAH";"DFW"
4;"IAH";"DFW"
6;"IAH";"DFW"
4;"IAH";"DFW"
9;"IAH";"DFW"
17;"IAH";"DFW"
27;"IAH";"DFW"
1;"IAH";"DFW"
1;"IAH";"AUS"
8;"IAH";"DFW"
8;"IAH";"DFW"
21;"IAH";"DFW"
16;"IAH";"ATL"
9;"IAH";"ATL"
8;"IAH";"ATL"
6;"IAH";"ATL"
12;"IAH";"ATL"
41;"IAH";"ATL"
14;"IAH";"ATL"
5;"IAH";"ATL"
2;"IAH";"ATL"
74;"IAH";"ATL"
66;"IAH";"ATL"
27;"IAH";"ATL"
1;"IAH";"ATL"
2;"IAH";"AUS"
9;"IAH";"ATL"
46;"IAH";"ATL"
14;"IAH";"ATL"
9;"IAH";"ATL"
23;"IAH";"ATL"
3;"IAH";"AUS"
3;"IAH";"ORD"
4;"IAH";"ORD"
17;"IAH";"DAL"
22;"IAH";"DAL"
42;"IAH";"DAL"
7;"IAH";"ORD"
12;"IAH";"ORD"
9;"IAH";"ORD"
20;"IAH";"ORD"
7;"IAH";"ORD"
4;"IAH";"ORD"
16;"IAH";"ORD"
146;"IAH";"ORD"
169;"IAH";"ORD"
20;"IAH";"DFW"
26;"IAH";"DFW"
29;"IAH";"DFW"
2;"IAH";"DFW"
4;"IAH";"DFW"
9;"IAH";"DFW"
10;"IAH";"DFW"
8;"IAH";"DFW"
1;"IAH";"DFW"
15;"IAH";"DFW"
28;"IAH";"DFW"
13;"IAH";"DFW"
23;"IAH";"DFW"
89;"IAH";"DFW"
90;"IAH";"DFW"
51;"IAH";"DFW"
7;"IAH";"DAL"
53;"IAH";"DAL"
1;"IAH";"DAL"
1;"IAH";"DAL"
3;"IAH";"DAL"
4;"IAH";"DAL"
4;"IAH";"DAL"
3;"IAH";"DAL"
5;"IAH";"DFW"
5;"IAH";"ATL"
67;"IAH";"ATL"
16;"IAH";"ATL"
38;"IAH";"ATL"
12;"IAH";"ATL"
57;"IAH";"ATL"
1;"IAH";"ATL"
22;"IAH";"ATL"
5;"IAH";"ATL"
44;"IAH";"ATL"
46;"IAH";"ATL"
2;"IAH";"ATL"
23;"IAH";"ATL"
54;"IAH";"ATL"
109;"IAH";"ATL"
50;"IAH";"ATL"
24;"IAH";"ATL"
3;"IAH";"DEN"
3;"IAH";"DEN"
33;"IAH";"ORD"
1;"IAH";"ORD"
10;"IAH";"ORD"
57;"IAH";"ORD"
4;"IAH";"ORD"
30;"IAH";"ORD"
58;"IAH";"ORD"
4;"IAH";"ORD"
5;"IAH";"ORD"
22;"IAH";"ORD"
86;"IAH";"ORD"
30;"IAH";"ORD"
22;"IAH";"ORD"
3;"IAH";"ORD"
2;"IAH";"ORD"
19;"IAH";"ORD"
3;"IAH";"ORD"
170;"IAH";"DEN"
1;"IAH";"DEN"
41;"IAH";"DEN"
12;"IAH";"DEN"
9;"IAH";"DEN"
46;"IAH";"DEN"
28;"IAH";"DEN"
6;"IAH";"ORD"
12;"IAH";"ORD"
3;"IAH";"ORD"
15;"IAH";"ORD"
3;"IAH";"ORD"
6;"IAH";"ORD"
10;"IAH";"ORD"
8;"IAH";"DEN"
2;"IAH";"DEN"
1;"IAH";"DEN"
2;"IAH";"DEN"
125;"IAH";"DEN"
36;"IAH";"DEN"
10;"IAH";"DEN"
1;"IAH";"DEN"
5;"IAH";"DEN"
52;"IAH";"DEN"
5;"IAH";"DEN"
16;"IAH";"DEN"
13;"IAH";"ORD"
10;"IAH";"ORD"
166;"IAH";"ORD"
10;"IAH";"ORD"
10;"IAH";"ORD"
20;"IAH";"ORD"
9;"IAH";"ORD"
20;"IAH";"ORD"
13;"IAH";"ORD"
7;"IAH";"ORD"
3;"IAH";"DEN"
39;"IAH";"ORD"
46;"IAH";"ORD"
7;"IAH";"ORD"
1;"IAH";"DEN"
13;"IAH";"DEN"
9;"IAH";"DEN"
4;"IAH";"DEN"
2;"IAH";"DEN"
32;"IAH";"DEN"
2;"IAH";"DEN"
33;"IAH";"ORD"
140;"IAH";"ORD"
1;"IAH";"ORD"
138;"IAH";"ORD"
17;"IAH";"ORD"
4;"IAH";"ORD"
1;"IAH";"ORD"
6;"IAH";"DEN"
9;"IAH";"ORD"
20;"IAH";"DEN"
1;"IAH";"DEN"
22;"IAH";"ORD"
169;"IAH";"DEN"
38;"IAH";"DEN"
1;"IAH";"DEN"
16;"IAH";"DEN"
12;"IAH";"DEN"
2;"IAH";"DEN"
16;"IAH";"DEN"
100;"IAH";"DEN"
88;"IAH";"DEN"
5;"IAH";"DEN"
8;"IAH";"DEN"
7;"IAH";"DEN"
48;"IAH";"DEN"
1;"IAH";"DEN"
9;"IAH";"DEN"
5;"IAH";"DEN"
3;"IAH";"DEN"
84;"IAH";"DEN"
19;"IAH";"DEN"
8;"IAH";"DEN"
71;"IAH";"DEN"
4;"IAH";"DEN"
2;"IAH";"ORD"
16;"IAH";"ORD"
64;"IAH";"DEN"
46;"IAH";"ORD"
23;"IAH";"ORD"
168;"IAH";"DEN"
76;"IAH";"DEN"
19;"IAH";"PHX"
5;"IAH";"PHX"
17;"IAH";"PHX"
82;"IAH";"PHX"
10;"IAH";"PHX"
1;"IAH";"PHX"
127;"IAH";"PHX"
40;"IAH";"PHX"
46;"IAH";"PHX"
1;"IAH";"PHX"
9;"IAH";"PHX"
40;"IAH";"PHX"
13;"IAH";"PHX"
1;"IAH";"PHX"
3;"IAH";"PHX"
6;"IAH";"PHX"
2;"IAH";"PHX"
27;"IAH";"PHX"
22;"IAH";"PHX"
16;"HOU";"AUS"
14;"HOU";"AUS"
27;"HOU";"AUS"
3;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DAL"
3;"HOU";"DAL"
3;"HOU";"DAL"
22;"HOU";"DAL"
10;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DAL"
3;"HOU";"DAL"
2;"HOU";"DAL"
9;"HOU";"DAL"
9;"HOU";"DAL"
10;"HOU";"DAL"
1;"HOU";"DAL"
11;"HOU";"DAL"
4;"HOU";"DAL"
65;"HOU";"DAL"
13;"HOU";"DEN"
8;"HOU";"DEN"
4;"HOU";"DEN"
11;"HOU";"DEN"
2;"HOU";"LAS"
26;"HOU";"LAS"
5;"HOU";"LAX"
10;"HOU";"LAX"
7;"HOU";"LAX"
21;"HOU";"MSY"
17;"HOU";"MSY"
30;"HOU";"MSY"
1;"HOU";"MSY"
11;"HOU";"MSY"
4;"HOU";"MSY"
12;"HOU";"MSY"
96;"HOU";"MSY"
3;"HOU";"PHX"
24;"HOU";"PHX"
2;"HOU";"PHX"
10;"HOU";"PHX"
6;"HOU";"SAT"
4;"HOU";"SAT"
13;"HOU";"SAT"
1;"HOU";"AUS"
9;"HOU";"AUS"
1;"HOU";"DAL"
157;"HOU";"DAL"
56;"HOU";"DAL"
24;"HOU";"DAL"
1;"HOU";"DAL"
6;"HOU";"DAL"
32;"HOU";"DAL"
21;"HOU";"DAL"
4;"HOU";"DAL"
5;"HOU";"DAL"
1;"HOU";"DAL"
46;"HOU";"DAL"
24;"HOU";"DAL"
27;"HOU";"DAL"
11;"HOU";"DAL"
2;"HOU";"DAL"
1;"HOU";"DAL"
26;"HOU";"DEN"
30;"HOU";"DEN"
29;"HOU";"DEN"
17;"HOU";"LAS"
9;"HOU";"LAS"
2;"HOU";"LAS"
1;"HOU";"LAS"
47;"HOU";"LAS"
5;"HOU";"LAX"
3;"HOU";"LAX"
13;"HOU";"LAX"
83;"HOU";"LAX"
15;"HOU";"MSY"
21;"HOU";"MSY"
1;"HOU";"MSY"
2;"HOU";"MSY"
28;"HOU";"MSY"
1;"HOU";"MSY"
7;"HOU";"MSY"
10;"HOU";"MSY"
4;"HOU";"PHX"
14;"HOU";"PHX"
2;"HOU";"PHX"
28;"HOU";"PHX"
4;"HOU";"SAT"
24;"HOU";"SAT"
5;"HOU";"SAT"
10;"HOU";"AUS"
1;"HOU";"AUS"
17;"HOU";"AUS"
21;"HOU";"AUS"
5;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DAL"
105;"HOU";"DAL"
5;"HOU";"DAL"
6;"HOU";"DAL"
3;"HOU";"DAL"
13;"HOU";"DAL"
7;"HOU";"DAL"
1;"HOU";"DAL"
19;"HOU";"DAL"
2;"HOU";"DAL"
19;"HOU";"DEN"
4;"HOU";"DEN"
26;"HOU";"DEN"
3;"HOU";"DEN"
4;"HOU";"LAS"
2;"HOU";"LAS"
1;"HOU";"LAS"
58;"HOU";"LAS"
13;"HOU";"LAX"
5;"HOU";"LAX"
6;"HOU";"LAX"
8;"HOU";"LAX"
3;"HOU";"MSY"
2;"HOU";"MSY"
7;"HOU";"MSY"
2;"HOU";"MSY"
2;"HOU";"MSY"
2;"HOU";"MSY"
125;"HOU";"MSY"
3;"HOU";"MSY"
27;"HOU";"PHX"
22;"HOU";"PHX"
20;"HOU";"PHX"
10;"HOU";"SAT"
25;"HOU";"SAT"
2;"HOU";"AUS"
1;"HOU";"AUS"
6;"HOU";"DAL"
3;"HOU";"DAL"
11;"HOU";"DAL"
7;"HOU";"DAL"
33;"HOU";"DAL"
7;"HOU";"DAL"
7;"HOU";"DAL"
14;"HOU";"DAL"
1;"HOU";"DAL"
1;"HOU";"DEN"
19;"HOU";"DEN"
11;"HOU";"DEN"
7;"HOU";"LAS"
21;"HOU";"LAS"
1;"HOU";"LAS"
13;"HOU";"LAS"
16;"HOU";"LAX"
5;"HOU";"LAX"
15;"HOU";"LAX"
3;"HOU";"LAX"
12;"HOU";"MSY"
38;"HOU";"MSY"
6;"HOU";"MSY"
1;"HOU";"MSY"
13;"HOU";"MSY"
7;"HOU";"MSY"
6;"HOU";"PHX"
15;"HOU";"PHX"
10;"HOU";"PHX"
11;"HOU";"SAT"
9;"HOU";"SAT"
7;"HOU";"SAT"
49;"HOU";"AUS"
4;"HOU";"AUS"
1;"HOU";"AUS"
5;"HOU";"DAL"
4;"HOU";"DAL"
21;"HOU";"DAL"
3;"HOU";"DAL"
1;"HOU";"DAL"
10;"HOU";"DAL"
11;"HOU";"DAL"
21;"HOU";"DAL"
18;"HOU";"DAL"
1;"HOU";"DAL"
31;"HOU";"DAL"
79;"HOU";"DAL"
3;"HOU";"DAL"
25;"HOU";"DAL"
2;"HOU";"DEN"
9;"HOU";"DEN"
3;"HOU";"EWR"
31;"HOU";"EWR"
8;"HOU";"LAS"
9;"HOU";"LAS"
8;"HOU";"LAX"
4;"HOU";"LAX"
13;"HOU";"LAX"
12;"HOU";"MSY"
29;"HOU";"MSY"
4;"HOU";"MSY"
2;"HOU";"MSY"
2;"HOU";"MSY"
12;"HOU";"PHX"
5;"HOU";"PHX"
22;"HOU";"PHX"
13;"HOU";"SAT"
19;"HOU";"AUS"
23;"HOU";"AUS"
6;"HOU";"AUS"
14;"HOU";"AUS"
4;"HOU";"AUS"
2;"HOU";"DAL"
1;"HOU";"DAL"
9;"HOU";"DAL"
14;"HOU";"DAL"
1;"HOU";"DAL"
3;"HOU";"DAL"
52;"HOU";"DAL"
5;"HOU";"DAL"
3;"HOU";"DAL"
35;"HOU";"DAL"
13;"HOU";"DAL"
19;"HOU";"DAL"
29;"HOU";"DAL"
8;"HOU";"DAL"
23;"HOU";"DEN"
30;"HOU";"DEN"
10;"HOU";"DEN"
14;"HOU";"EWR"
50;"HOU";"LAS"
3;"HOU";"LAS"
7;"HOU";"LAS"
89;"HOU";"LAS"
10;"HOU";"LAS"
17;"HOU";"LAX"
7;"HOU";"LAX"
38;"HOU";"LAX"
12;"HOU";"MSY"
19;"HOU";"MSY"
24;"HOU";"MSY"
10;"HOU";"MSY"
25;"HOU";"MSY"
16;"HOU";"MSY"
7;"HOU";"MSY"
3;"HOU";"MSY"
3;"HOU";"MSY"
6;"HOU";"PHX"
26;"HOU";"PHX"
5;"HOU";"PHX"
8;"HOU";"PHX"
18;"HOU";"SAT"
24;"HOU";"SAT"
45;"HOU";"SAT"
184;"IAH";"ATL"
176;"IAH";"ATL"
119;"IAH";"ATL"
26;"IAH";"ATL"
38;"IAH";"ATL"
29;"IAH";"ATL"
183;"IAH";"ATL"
43;"IAH";"ATL"
13;"IAH";"ATL"
9;"IAH";"ATL"
32;"IAH";"ATL"
58;"IAH";"ATL"
26;"IAH";"ATL"
15;"IAH";"ATL"
1;"IAH";"ATL"
149;"IAH";"ATL"
126;"IAH";"ATL"
14;"IAH";"ATL"
81;"IAH";"ATL"
11;"IAH";"ATL"
48;"IAH";"ATL"
6;"IAH";"ATL"
35;"IAH";"ATL"
159;"IAH";"ATL"
14;"IAH";"ATL"
3;"IAH";"ATL"
35;"IAH";"ATL"
28;"IAH";"ATL"
7;"IAH";"ATL"
31;"IAH";"ATL"
88;"IAH";"ATL"
75;"IAH";"ATL"
39;"IAH";"ATL"
25;"IAH";"ATL"
47;"IAH";"ATL"
42;"IAH";"ATL"
70;"IAH";"ATL"
10;"IAH";"ATL"
4;"IAH";"ATL"
28;"IAH";"ATL"
4;"IAH";"ATL"
25;"IAH";"ATL"
11;"HOU";"ATL"
6;"HOU";"ATL"
7;"IAH";"ATL"
2;"IAH";"ATL"
3;"IAH";"ATL"
29;"IAH";"ATL"
2;"IAH";"ATL"
76;"IAH";"ATL"
80;"IAH";"ATL"
116;"IAH";"ATL"
58;"IAH";"ATL"
1;"IAH";"ATL"
19;"IAH";"ATL"
22;"IAH";"ATL"
29;"IAH";"ATL"
6;"IAH";"ATL"
63;"HOU";"ATL"
32;"HOU";"ATL"
1;"HOU";"ATL"
58;"HOU";"ATL"
8;"HOU";"ATL"
11;"HOU";"ATL"
47;"HOU";"ATL"
50;"HOU";"ATL"
7;"HOU";"ATL"
2;"HOU";"ATL"
36;"HOU";"ATL"
43;"HOU";"ATL"
39;"HOU";"ATL"
1;"HOU";"ATL"
50;"HOU";"ATL"
21;"HOU";"DEN"
30;"HOU";"DEN"
14;"HOU";"DEN"
5;"HOU";"DEN"
41;"HOU";"DEN"
31;"HOU";"DEN"
1;"HOU";"DEN"
1;"HOU";"DEN"
1;"HOU";"DEN"
2;"HOU";"DEN"
20;"HOU";"DEN"
1;"HOU";"DEN"
3;"HOU";"DEN"
25;"HOU";"DEN"
20;"HOU";"DEN"
10;"HOU";"DEN"
34;"HOU";"DEN"
51;"HOU";"DEN"
50;"HOU";"DEN"
63;"HOU";"DEN"
72;"HOU";"DEN"
34;"HOU";"DEN"
42;"HOU";"DEN"
19;"HOU";"DEN"
9;"HOU";"DEN"
1;"HOU";"DEN"
8;"HOU";"DEN"
35;"HOU";"DEN"
1;"HOU";"DEN"
48;"HOU";"DEN"
21;"HOU";"DEN"
66;"HOU";"DEN"
1;"HOU";"DEN"
19;"HOU";"DEN"
17;"HOU";"DEN"
176;"HOU";"ATL"
27;"HOU";"ATL"
11;"HOU";"ATL"
3;"HOU";"ATL"
1;"HOU";"ATL"
7;"HOU";"ATL"
3;"HOU";"ATL"
2;"HOU";"ATL"
18;"HOU";"ATL"
81;"HOU";"ATL"
46;"HOU";"ATL"
31;"HOU";"ATL"
11;"HOU";"ATL"
14;"HOU";"ATL"
37;"HOU";"ATL"
8;"HOU";"ATL"
18;"HOU";"ATL"
16;"HOU";"ATL"
15;"HOU";"ATL"
39;"HOU";"ATL"
1;"HOU";"ATL"
8;"HOU";"ATL"
2;"HOU";"ATL"
105;"HOU";"ATL"
21;"HOU";"ATL"
33;"HOU";"ATL"
7;"HOU";"ATL"
19;"HOU";"ATL"
1;"HOU";"ATL"
35;"HOU";"ATL"
3;"HOU";"ATL"
1;"HOU";"ATL"
89;"HOU";"ATL"
87;"HOU";"ATL"
4;"HOU";"ATL"
1;"HOU";"ATL"
35;"HOU";"ATL"
18;"HOU";"ATL"
3;"HOU";"ATL"
4;"HOU";"ATL"
17;"HOU";"ATL"
88;"HOU";"ATL"
96;"HOU";"ATL"
33;"HOU";"ATL"
29;"HOU";"ATL"
21;"HOU";"ATL"
5;"HOU";"ATL"
198;"HOU";"ATL"
104;"HOU";"ATL"
191;"HOU";"ATL"
8;"HOU";"ATL"
5;"HOU";"ATL"
104;"HOU";"ATL"
24;"HOU";"ATL"
27;"HOU";"ATL"
49;"HOU";"ATL"
4;"HOU";"ATL"
15;"HOU";"ATL"
9;"HOU";"ATL"
5;"HOU";"DFW"
40;"HOU";"DFW"
7;"HOU";"DFW"
49;"HOU";"DFW"
10;"HOU";"DFW"
1;"HOU";"DFW"
4;"HOU";"DFW"
35;"HOU";"DFW"
62;"HOU";"DFW"
72;"HOU";"DFW"
1;"HOU";"DFW"
2;"HOU";"DFW"
2;"HOU";"DFW"
102;"HOU";"DFW"
5;"HOU";"DFW"
24;"HOU";"DFW"
3;"HOU";"DFW"
10;"HOU";"DFW"
77;"HOU";"DFW"
20;"HOU";"DFW"
1;"HOU";"DFW"
7;"HOU";"DFW"
1;"HOU";"DFW"
1;"HOU";"DFW"
8;"HOU";"DFW"
33;"HOU";"DFW"
103;"HOU";"DFW"
1;"HOU";"DFW"
2;"HOU";"DFW"
14;"HOU";"DFW"
64;"HOU";"DFW"
49;"HOU";"DFW"
7;"HOU";"DFW"
18;"HOU";"DFW"
3;"HOU";"DFW"
77;"HOU";"DFW"
1;"HOU";"DFW"
8;"HOU";"DFW"
9;"HOU";"DFW"
10;"HOU";"DFW"
106;"HOU";"DFW"
82;"HOU";"DFW"
64;"HOU";"DFW"
72;"HOU";"DFW"
2;"HOU";"DFW"
11;"HOU";"DFW"
27;"HOU";"DFW"
41;"HOU";"DFW"
2;"HOU";"DFW"
21;"HOU";"DFW"
10;"HOU";"DFW"
19;"HOU";"DFW"
2;"HOU";"DFW"
2;"HOU";"DFW"
3;"HOU";"DFW"
67;"HOU";"DFW"
24;"HOU";"DFW"
10;"HOU";"DFW"
9;"HOU";"DFW"
45;"HOU";"DFW"
1;"HOU";"DFW"
2;"HOU";"DFW"
9;"IAH";"ORD"
22;"IAH";"ORD"
87;"IAH";"ORD"
2;"IAH";"ORD"
4;"IAH";"ORD"
60;"IAH";"ORD"
7;"IAH";"ORD"
1;"IAH";"ORD"
71;"IAH";"ORD"
7;"IAH";"ORD"
49;"IAH";"LAX"
12;"IAH";"LAX"
15;"IAH";"LAX"
119;"IAH";"LAX"
18;"IAH";"LAX"
3;"IAH";"LAX"
1;"IAH";"LAX"
1;"IAH";"LAX"
13;"IAH";"LAX"
14;"IAH";"LAX"
46;"IAH";"LAX"
18;"IAH";"LAX"
16;"IAH";"LAX"
8;"IAH";"LAX"
90;"IAH";"LAX"
46;"IAH";"LAX"
11;"IAH";"LAX"
24;"IAH";"LAX"
17;"IAH";"LAX"
13;"IAH";"LAX"
43;"IAH";"LAX"
127;"IAH";"LAX"
47;"IAH";"LAX"
32;"IAH";"LAX"
48;"IAH";"LAX"
7;"IAH";"LAX"
37;"IAH";"LAX"
19;"IAH";"LAX"
41;"IAH";"LAX"
4;"IAH";"LAX"
24;"IAH";"LAX"
19;"IAH";"LAX"
74;"IAH";"LAX"
25;"IAH";"LAX"
5;"IAH";"LAX"
35;"IAH";"LAX"
34;"IAH";"LAX"
10;"IAH";"LAX"
8;"IAH";"LAX"
5;"IAH";"LAX"
9;"IAH";"LAX"
4;"IAH";"ORD"
3;"IAH";"ORD"
28;"IAH";"ORD"
61;"IAH";"ORD"
8;"IAH";"ORD"
3;"IAH";"ORD"
54;"IAH";"ORD"
132;"IAH";"ORD"
59;"IAH";"ORD"
2;"IAH";"ORD"
74;"IAH";"ORD"
3;"IAH";"ORD"
39;"IAH";"ORD"
70;"IAH";"ORD"
7;"IAH";"ORD"
60;"IAH";"ORD"
44;"IAH";"ORD"
114;"IAH";"ORD"
9;"IAH";"ORD"
5;"IAH";"ORD"
24;"IAH";"ORD"
70;"IAH";"ORD"
34;"IAH";"ORD"
10;"IAH";"ORD"
20;"IAH";"ORD"
8;"IAH";"ORD"
14;"IAH";"ORD"
7;"IAH";"ORD"
20;"IAH";"ORD"
60;"IAH";"ORD"
36;"IAH";"ORD"
44;"IAH";"ORD"
1;"IAH";"ORD"
29;"IAH";"ORD"
17;"IAH";"ORD"
3;"IAH";"ORD"
2;"IAH";"ORD"
53;"IAH";"ORD"
14;"IAH";"ORD"
72;"IAH";"ORD"
139;"IAH";"ORD"
5;"IAH";"ORD"
6;"IAH";"ORD"
104;"IAH";"ORD"
4;"IAH";"ORD"
74;"IAH";"ORD"
5;"IAH";"ORD"
3;"IAH";"ORD"
22;"IAH";"ORD"
1;"IAH";"ORD"
2;"IAH";"ORD"
7;"IAH";"DFW"
66;"IAH";"DFW"
31;"IAH";"DFW"
1;"IAH";"DFW"
10;"IAH";"DFW"
46;"IAH";"DFW"
8;"IAH";"DFW"
92;"IAH";"DFW"
19;"IAH";"DFW"
59;"IAH";"DFW"
43;"IAH";"DFW"
1;"IAH";"DFW"
8;"IAH";"DFW"
14;"IAH";"DFW"
2;"IAH";"DFW"
9;"IAH";"DFW"
28;"IAH";"DFW"
7;"IAH";"DFW"
12;"IAH";"DFW"
46;"IAH";"DFW"
1;"IAH";"DFW"
5;"IAH";"DFW"
63;"IAH";"DFW"
38;"IAH";"DFW"
28;"IAH";"DFW"
3;"IAH";"DFW"
1;"IAH";"DFW"
14;"IAH";"DFW"
11;"IAH";"DFW"
6;"IAH";"DFW"
4;"IAH";"DFW"
5;"IAH";"DFW"
1;"IAH";"DFW"
13;"IAH";"DFW"
20;"IAH";"DFW"
1;"IAH";"DFW"
6;"IAH";"DFW"
1;"IAH";"DFW"
34;"IAH";"DFW"
3;"IAH";"DFW"
44;"IAH";"DFW"
11;"IAH";"DFW"
22;"IAH";"DFW"
23;"IAH";"DFW"
3;"IAH";"DFW"
3;"IAH";"DFW"
11;"IAH";"DFW"
18;"IAH";"DFW"
84;"IAH";"DFW"
8;"IAH";"DFW"
4;"IAH";"DFW"
5;"IAH";"DFW"
60;"IAH";"DFW"
144;"IAH";"DFW"
35;"IAH";"DFW"
31;"IAH";"DFW"
70;"IAH";"DFW"
24;"IAH";"DFW"
2;"IAH";"DFW"
22;"IAH";"DFW"
7;"IAH";"DFW"
103;"IAH";"DFW"
3;"IAH";"DFW"
12;"IAH";"DFW"
23;"IAH";"DFW"
2;"IAH";"DFW"
19;"IAH";"DFW"
1;"IAH";"DFW"
8;"IAH";"DFW"
12;"IAH";"AUS"
89;"IAH";"LAX"
11;"IAH";"DEN"
11;"IAH";"EWR"
38;"IAH";"EWR"
6;"IAH";"LAX"
6;"IAH";"LAS"
7;"IAH";"LAS"
18;"IAH";"ORD"
2;"IAH";"MSY"
6;"IAH";"LAS"
1;"IAH";"LAS"
3;"IAH";"LAX"
35;"IAH";"ATL"
12;"IAH";"LAX"
